OGF_ID,TRAIL_NAME,TRAIL_ASSOCIATION,TRAIL_ASSOCIATION_WEBSITE,PERMITTED_USES,DESCRIPTION,ON_ROAD_FLG,TRAIL_LENGTH_KM,LOCATION_ACCURACY,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID,SHAPELEN
186141450,Mac Johnson 1,Cataraqui Region Conservation Authority,www.cataraquiconservation.ca,"Hiking or Walking, Cross Country Skiing, Snowshoeing","Mac Johnson Wildlife Area.  For those who enjoy a nature walk, or a more stringent and challenging hike, there are a total of 11 kilometres of trails on the property, offering a chance to experience the wildlife and vegetation of woodlands, wetlands and fields. Trail 1, also known as the Wildflower Loop, has been developed into a popular and educational interpretive trail. The trails are open year-round, including for cross country skiing and snowshoeing, but are no longer groomed and maintained by Cataraqui Conservation on a regular basis.",No,0.899999976158142,Within 10 metres,2022/08/15 13:43:32+00,2022/08/18 22:19:25+00,156097,0
186141449,Mac Johnson 2,Cataraqui Region Conservation Authority,www.cataraquiconservation.ca,"Hiking or Walking, Cross Country Skiing, Snowshoeing","Mac Johnson Wildlife Area.  For those who enjoy a nature walk, or a more stringent and challenging hike, there are a total of 11 kilometres of trails on the property, offering a chance to experience the wildlife and vegetation of woodlands, wetlands and fields. Trail 1, also known as the Wildflower Loop, has been developed into a popular and educational interpretive trail. The trails are open year-round, including for cross country skiing and snowshoeing, but are no longer groomed and maintained by Cataraqui Conservation on a regular basis.",No,2,Within 10 metres,2022/08/15 13:43:32+00,2022/08/18 22:19:25+00,156113,0
186141448,Mac Johnson 3,Cataraqui Region Conservation Authority,www.cataraquiconservation.ca,"Hiking or Walking, Cross Country Skiing, Snowshoeing","Mac Johnson Wildlife Area.  For those who enjoy a nature walk, or a more stringent and challenging hike, there are a total of 11 kilometres of trails on the property, offering a chance to experience the wildlife and vegetation of woodlands, wetlands and fields. Trail 1, also known as the Wildflower Loop, has been developed into a popular and educational interpretive trail. The trails are open year-round, including for cross country skiing and snowshoeing, but are no longer groomed and maintained by Cataraqui Conservation on a regular basis.",No,1.79999995231628,Within 10 metres,2022/08/15 13:43:32+00,2022/08/18 22:19:25+00,156129,0
186141447,Mac Johnson 5,Cataraqui Region Conservation Authority,www.cataraquiconservation.ca,"Hiking or Walking, Cross Country Skiing, Snowshoeing","Mac Johnson Wildlife Area.  For those who enjoy a nature walk, or a more stringent and challenging hike, there are a total of 11 kilometres of trails on the property, offering a chance to experience the wildlife and vegetation of woodlands, wetlands and fields. Trail 1, also known as the Wildflower Loop, has been developed into a popular and educational interpretive trail. The trails are open year-round, including for cross country skiing and snowshoeing, but are no longer groomed and maintained by Cataraqui Conservation on a regular basis.",No,2.5,Within 10 metres,2022/08/15 13:43:32+00,2022/08/18 22:19:25+00,156145,0
143662027,Ridgewalk 5,Cataraqui Region Conservation Authority,www.cataraquiconservation.ca,"Hiking or Walking, Cross Country Skiing, Snowshoeing, Paddling","There were several mica mines operating near Gould Lake. The McClatchey Mine, located in Concession 10, Lot 7, is situated between Blue Lake and Gould Lake. A number of old pits and a large boiler may still be seen on the Mica Trail on Conservation Authority property. The mine was originally worked for phosphate by Snider and Freeman of Perth in the 1870s, then it was sold to McClatchey and Hayden of Belleville who started working it for mica. It was acquired by J.W. Trousdale, a prominent citizen of Sydenham, in 1901, and was mined steadily until 1912. At this time it was abandoned because water had seeped in from the lake. The main shaft was over 100 feet deep, and opened out to a chamber 8 feet by 30 feet. On the property were a boarding house, trimming-shed, stable, forge, and other buildings. No power machinery was used, and hoisting from the pits was done by a horse-derrick and whims. From 1967 to 1973, the CRCA acquired the lands that now make up Gould Lake Conservation Area.Much of the land was purchased from Loughborough Township. Several private landowners sold to the CRCA including as well, including the Dickey, Anglin, Seymour, and the Sands families.",No,1.39999997615814,Within 10 metres,2022/08/17 16:41:40+00,2022/08/18 22:19:25+00,156161,0
143661710,Crossover 3,Cataraqui Region Conservation Authority,www.cataraquiconservation.ca,"Hiking or Walking, Cross Country Skiing, Snowshoeing, Paddling",,No,0.600000023841858,Within 10 metres,2022/08/17 16:37:36+00,2022/08/18 22:19:25+00,156177,0
186141446,Mac Johnson 4,Cataraqui Region Conservation Authority,www.cataraquiconservation.ca,"Hiking or Walking, Cross Country Skiing, Snowshoeing","Mac Johnson Wildlife Area.  For those who enjoy a nature walk, or a more stringent and challenging hike, there are a total of 11 kilometres of trails on the property, offering a chance to experience the wildlife and vegetation of woodlands, wetlands and fields. Trail 1, also known as the Wildflower Loop, has been developed into a popular and educational interpretive trail. The trails are open year-round, including for cross country skiing and snowshoeing, but are no longer groomed and maintained by Cataraqui Conservation on a regular basis.",No,2.40000009536743,Within 10 metres,2022/08/15 13:43:32+00,2022/08/18 22:19:25+00,156193,0
186141440,Valleylands 1,Cataraqui Region Conservation Authority,www.cataraquiconservation.ca,Hiking or Walking,"The trailhead provides the main Kingston access to the Rideau Trail which has 387 km of cleared and marked trails between Kingston, Perth and Ottawa. The Rideau Trail is maintained by volunteers from the Rideau Trail Association with support from Cataraqui Conservation who maintains the parking lot and surrounding area at the trailhead.",No,0.200000002980232,Within 10 metres,2022/08/17 17:01:02+00,2022/08/18 22:19:25+00,156225,0
143664170,Lyn Valley Trail,Cataraqui Region Conservation Authority,www.cataraquiconservation.ca,"Hiking or Walking, Snowshoeing",,No,0.899999976158142,Within 10 metres,2022/08/15 13:19:07+00,2022/08/18 22:19:25+00,156257,0
186141371,Parrott's Bay 6,Cataraqui Region Conservation Authority,www.cataraquiconservation.ca,"Hiking or Walking, Snowshoeing","As a public recreation area, Parrott’s Bay has been a source of passive enjoyment for canoeists, anglers, and naturalists. The 117 hectare (289 acres) conservation area is comprised primarily of woods and wetlands, with picturesque waterfront views. There is a total of six kilometres of trails that traverse parts of these woodlands, wetlands and field areas, these trails are not groomed or maintained during winter, but are still open for public use during daylight hours.",No,1.20000004768372,Within 10 metres,2022/08/15 10:04:53+00,2022/08/18 22:19:25+00,156273,0
186141369,Parrott's Bay 1,Cataraqui Region Conservation Authority,www.cataraquiconservation.ca,"Hiking or Walking, Snowshoeing","As a public recreation area, Parrott’s Bay has been a source of passive enjoyment for canoeists, anglers, and naturalists. The 117 hectare (289 acres) conservation area is comprised primarily of woods and wetlands, with picturesque waterfront views. There is a total of six kilometres of trails that traverse parts of these woodlands, wetlands and field areas, these trails are not groomed or maintained during winter, but are still open for public use during daylight hours.",No,0.5,Within 10 metres,2022/08/15 09:57:21+00,2022/08/18 22:19:25+00,156289,0
186141368,Parrotts Bay 2,Cataraqui Region Conservation Authority,www.cataraquiconservation.ca,"Hiking or Walking, Snowshoeing","As a public recreation area, Parrott’s Bay has been a source of passive enjoyment for canoeists, anglers, and naturalists. The 117 hectare (289 acres) conservation area is comprised primarily of woods and wetlands, with picturesque waterfront views. There is a total of six kilometres of trails that traverse parts of these woodlands, wetlands and field areas, these trails are not groomed or maintained during winter, but are still open for public use during daylight hours.",No,0.800000011920929,Within 10 metres,2022/08/15 09:34:34+00,2022/08/18 22:19:25+00,156305,0
185544316,Owl Woods,Cataraqui Region Conservation Authority,www.cataraquiconservation.ca,Hiking or Walking,Owl Woods is a Cataraqui Conservation property for habitat protection. A portion of the property is available for public use.,No,1.39999997615814,Within 10 metres,2022/08/15 09:25:04+00,2022/08/18 22:19:25+00,156321,0
143666912,Mica Loop 8,Cataraqui Region Conservation Authority,www.cataraquiconservation.ca,"Hiking or Walking, Cross Country Skiing, Snowshoeing, Paddling","There were several mica mines operating near Gould Lake. The McClatchey Mine, located in Concession 10, Lot 7, is situated between Blue Lake and Gould Lake. A number of old pits and a large boiler may still be seen on the Mica Trail on Conservation Authority property. The mine was originally worked for phosphate by Snider and Freeman of Perth in the 1870s, then it was sold to McClatchey and Hayden of Belleville who started working it for mica. It was acquired by J.W. Trousdale, a prominent citizen of Sydenham, in 1901, and was mined steadily until 1912. At this time it was abandoned because water had seeped in from the lake. The main shaft was over 100 feet deep, and opened out to a chamber 8 feet by 30 feet. On the property were a boarding house, trimming-shed, stable, forge, and other buildings. No power machinery was used, and hoisting from the pits was done by a horse-derrick and whims. From 1967 to 1973, the CRCA acquired the lands that now make up Gould Lake Conservation Area. Much of the land was purchased from Loughborough Township. Several private landowners sold to the CRCA including as well, including the Dickey, Anglin, Seymour, and the Sands families.",No,2,Within 10 metres,2022/08/17 16:46:42+00,2022/08/18 22:19:25+00,156337,0
